ADDRESS_LATITUDE,ADDRESS_LONGITUDE,LOCATION_ID,DLOBO_LOC_ADDRESS,DLOBO_LOC_CITY,DLOBO_LOC_STATE,DLOBO_LOC_ZIPCODE,CLEAN_ZIP,FULL_ADDRESS
40.229863,-77.1435979,342,1165 HARRISBURG PIKE,CARLISLE,PA,17013,17013,"1165 HARRISBURG PIKE,CARLISLE,PA,17013"
39.7212896,-86.1414684,9604,3000 SHELBY ST,INDIANAPOLIS,IN,46227,46227,"3000 SHELBY ST,INDIANAPOLIS,IN,46227"
43.6536019,-79.6490921,807,1400 BRITANNIA ROAD E,MISSISSAUGA,ON,L4W 1C8,L4W 1,"1400 BRITANNIA ROAD E,MISSISSAUGA,ON,L4W 1"
32.27993,-90.155177,450,730 HIGHWAY 80 EAST,FLOWOOD,MS,39232,39232,"730 HIGHWAY 80 EAST,FLOWOOD,MS,39232"
37.8363336,-92.1003536,547,22345 HIGHWAY 28,ST. ROBERT,MO,65584,65584,"22345 HIGHWAY 28,ST. ROBERT,MO,65584"
32.2733075,-90.1919809,77,2520 SOUTH GALLATIN STREET,JACKSON,MS,39204,39204,"2520 SOUTH GALLATIN STREET,JACKSON,MS,39204"
35.458313,-97.690119,703,701 SOUTH MORGAN ROAD,OKLAHOMA CITY,OK,73128,73128,"701 SOUTH MORGAN ROAD,OKLAHOMA CITY,OK,73128"
32.1883088,-81.1950396,71,7051 HIGHWAY 21,PORT WENTWORTH,GA,31407,31407,"7051 HIGHWAY 21,PORT WENTWORTH,GA,31407"
41.6633529,-87.7009418,1030,12680 S. KEDZIE,ALSIP,IL,60803,60803,"12680 S. KEDZIE,ALSIP,IL,60803"
39.3572497,-84.2605764,81224,2423 KINGS MILLS ROAD,MASON,OH,45040,45040,"2423 KINGS MILLS ROAD,MASON,OH,45040"
0,0,99170575,491 ST. MARY'S ROAD,ST. MARY'S,GA,31558,31558,"491 ST. MARY'S ROAD,ST. MARY'S,GA,31558"
35.3901017,-89.4106601,149,7720 HIGHWAY 222,STANTON,TN,38069,38069,"7720 HIGHWAY 222,STANTON,TN,38069"
42.8718696,-87.9440761,40,2031 WEST RYAN ROAD,OAK CREEK,WI,53154,53154,"2031 WEST RYAN ROAD,OAK CREEK,WI,53154"
46.9707317,-120.5368689,965,2300 CANYON RD,ELLENSBURG,WA,98926,98926,"2300 CANYON RD,ELLENSBURG,WA,98926"
39.5524096,-86.044397,656,82 WHITE STREET,WHITELAND,IN,46184,46184,"82 WHITE STREET,WHITELAND,IN,46184"
38.411385,-96.2372603,658,4215 WEST HWY 50,EMPORIA,KS,66801,66801,"4215 WEST HWY 50,EMPORIA,KS,66801"
0,0,99170180,12500 WEST I-40,BELLEMONT,AZ,86015,86015,"12500 WEST I-40,BELLEMONT,AZ,86015"
40.3963978,-91.5699629,675,102 FORE DRIVE,WAYLAND,MO,63472,63472,"102 FORE DRIVE,WAYLAND,MO,63472"
36.2793896,-80.825452,86940,626 CC CAMP ROAD,ELKIN,NC,28621,28621,"626 CC CAMP ROAD,ELKIN,NC,28621"
35.7764144,-83.542622,173,4035 PARKWAY,PIGEON FORGE,TN,37863,37863,"4035 PARKWAY,PIGEON FORGE,TN,37863"
38.939444,-92.774675,44,1701 ASHLEY ROAD,BOONVILLE,MO,65233,65233,"1701 ASHLEY ROAD,BOONVILLE,MO,65233"
34.5081743,-81.0009163,4578,10959 STATE HIGHWAY 200,WINNSBORO,SC,29180,29180,"10959 STATE HIGHWAY 200,WINNSBORO,SC,29180"
0,0,99170443,6676 HIGHWAY 13,HIGGINSVILLE,MO,64037,64037,"6676 HIGHWAY 13,HIGGINSVILLE,MO,64037"
39.290032,-78.0872148,752,1530 REST CHURCH RD,WINCHESTER,VA,22624,22624,"1530 REST CHURCH RD,WINCHESTER,VA,22624"
41.4708212,-87.2614361,81426,6325 EAST LINCOLN HIGHWAY,HOBART,IN,46410,46410,"6325 EAST LINCOLN HIGHWAY,HOBART,IN,46410"
33.5394631,-86.8279934,81449,1617 FINLEY BLVD,BIRMINGHAM,AL,35204,35204,"1617 FINLEY BLVD,BIRMINGHAM,AL,35204"
39.8050207,-104.9730661,9617,5990 WASHINGTON ST.,DENVER,CO,80216,80216,"5990 WASHINGTON ST.,DENVER,CO,80216"
41.231031,-112.0084148,744,1172 WEST 21ST STREET,OGDEN,UT,84401,84401,"1172 WEST 21ST STREET,OGDEN,UT,84401"
40.833212,-83.244788,58020,1605 EAST WYANDOT AVENUE,UPPER SANDUSKY,OH,43351,43351,"1605 EAST WYANDOT AVENUE,UPPER SANDUSKY,OH,43351"
44.80091,-93.511082,54035,1155 1ST AVENUE E,SHAKOPEE,MN,55379,55379,"1155 1ST AVENUE E,SHAKOPEE,MN,55379"
45.7659968,-119.2055029,390,2115 SOUTH HIGHWAY 395,STANFIELD,OR,97875,97875,"2115 SOUTH HIGHWAY 395,STANFIELD,OR,97875"
30.8112888,-97.6114641,507,11710 NORTH INTERSTATE 35,JARRELL,TX,76537,76537,"11710 NORTH INTERSTATE 35,JARRELL,TX,76537"
47.4679232,-111.3648252,917,3100 TRI-HILL FRONTAGE ROAD,GREAT FALLS,MT,59404,59404,"3100 TRI-HILL FRONTAGE ROAD,GREAT FALLS,MT,59404"
30.1927056,-95.1933173,734,23412 HWY 242,NEW CANEY,TX,77357,77357,"23412 HWY 242,NEW CANEY,TX,77357"
45.0486742,-122.9749448,386,4220 BROOKLAKE ROAD NE,BROOKS,OR,97305,97305,"4220 BROOKLAKE ROAD NE,BROOKS,OR,97305"
42.787503,-84.6783272,667,7800 WEST GRAND RIVER AVE.,GRAND LEDGE,MI,48837,48837,"7800 WEST GRAND RIVER AVE.,GRAND LEDGE,MI,48837"
30.43941,-86.641807,66361,740 N. BEAL PARKWAY,FT. WALTON BEACH,FL,32547,32547,"740 N. BEAL PARKWAY,FT. WALTON BEACH,FL,32547"
36.010934,-83.532534,57159,1065 DEEP SPRINGS ROAD,DANDRIDGE,TN,37725,37725,"1065 DEEP SPRINGS ROAD,DANDRIDGE,TN,37725"
41.2761778,-81.6264363,130,5219 BRECKSVILLE ROAD,RICHFIELD,OH,44286,44286,"5219 BRECKSVILLE ROAD,RICHFIELD,OH,44286"
45.7846439,-108.4897112,9626,1802 MINNESOTA AVE,BILLINGS,MT,59101,59101,"1802 MINNESOTA AVE,BILLINGS,MT,59101"
29.4955037,-95.9113797,472,525 1ST STREET,BEASLEY,TX,77417,77417,"525 1ST STREET,BEASLEY,TX,77417"
41.4994806,-95.3345156,893,7005 NORTH CHESTNUT STREET,AVOCA,IA,51521,51521,"7005 NORTH CHESTNUT STREET,AVOCA,IA,51521"
36.1734514,-86.3020151,87124,1135 MURFREESBORO ROAD,LEBANON,TN,37090,37090,"1135 MURFREESBORO ROAD,LEBANON,TN,37090"
40.1115221,-87.7781938,86509,498 OAKWOOD STREET,OAKWOOD,IL,61858,61858,"498 OAKWOOD STREET,OAKWOOD,IL,61858"
29.351516,-98.460893,41020,2215 SE MILITARY DRIVE,SAN ANTONIO,TX,78223,78223,"2215 SE MILITARY DRIVE,SAN ANTONIO,TX,78223"
40.9990299,-81.9971929,287,10048 AVON LAKE ROAD,BURBANK,OH,44214,44214,"10048 AVON LAKE ROAD,BURBANK,OH,44214"
29.8002384,-95.2676262,375,4440 NORTH MCCARTY STREET,HOUSTON,TX,77013,77013,"4440 NORTH MCCARTY STREET,HOUSTON,TX,77013"
0,0,99170040,2031 WEST RYAN ROAD,OAK CREEK,WI,53154,53154,"2031 WEST RYAN ROAD,OAK CREEK,WI,53154"
0,0,99170286,6141 US 127 NORTH,EATON,OH,45320,45320,"6141 US 127 NORTH,EATON,OH,45320"
43.9848,-90.5214,66885,525 INDUSTRIAL AVE,TOMAH,WI,54660-1379,54660,"525 INDUSTRIAL AVE,TOMAH,WI,54660"
38.006452,-84.210017,58256,1480 WEST LEXINGTON AVENUE,WINCHESTER,KY,40391,40391,"1480 WEST LEXINGTON AVENUE,WINCHESTER,KY,40391"
0,0,9616,1130 N. MAGNOLIA AVE.,OCALA,FL,34475,34475,"1130 N. MAGNOLIA AVE.,OCALA,FL,34475"
35.872477,-86.355776,41078,1849 E NORTHFIELD BLVD,MURFREESBORO,TN,37130,37130,"1849 E NORTHFIELD BLVD,MURFREESBORO,TN,37130"
35.1963064,-101.7412696,436,715 SOUTH LAKESIDE DRIVE,AMARILLO,TX,79118,79118,"715 SOUTH LAKESIDE DRIVE,AMARILLO,TX,79118"
38.6168366,-121.5371091,879,2828 EL CENTRO ROAD,SACRAMENTO,CA,95833,95833,"2828 EL CENTRO ROAD,SACRAMENTO,CA,95833"
34.8540003,-117.0819825,614,2611 FISHER BLVD.,BARSTOW,CA,92311,92311,"2611 FISHER BLVD.,BARSTOW,CA,92311"
34.4351558,-100.2307492,1003,2301 AVENUE F NW,CHILDRESS,TX,79201,79201,"2301 AVENUE F NW,CHILDRESS,TX,79201"
36.0702193,-79.35111,6955,1044 JIMMY KERR ROAD,HAW RIVER,NC,27258,27258,"1044 JIMMY KERR ROAD,HAW RIVER,NC,27258"
34.3450971,-79.5343145,4584,1504 HIGHWAY 38 W,LATTA,SC,29565,29565,"1504 HIGHWAY 38 W,LATTA,SC,29565"
29.7982912,-95.032846,86,1703 I-10,BAYTOWN,TX,77521,77521,"1703 I-10,BAYTOWN,TX,77521"
43.1451825,-93.3586441,407,2411 US HIGHWAY 18 EAST,CLEAR LAKE,IA,50428,50428,"2411 US HIGHWAY 18 EAST,CLEAR LAKE,IA,50428"
38.5555922,-89.8061532,1225,9810 PERRIN ROAD,MASCOUTAH,IL,62258,62258,"9810 PERRIN ROAD,MASCOUTAH,IL,62258"
39.6378413,-75.8059351,875,221 BELLE HILL ROAD,ELKTON,MD,21921,21921,"221 BELLE HILL ROAD,ELKTON,MD,21921"
31.4308905,-110.9621427,279,769 EAST FRONTAGE ROAD,RIO RICO,AZ,85648,85648,"769 EAST FRONTAGE ROAD,RIO RICO,AZ,85648"
29.6415788,-95.2890473,1109,8702 TELEPHONE ROAD,HOUSTON,TX,77061,77061,"8702 TELEPHONE ROAD,HOUSTON,TX,77061"
35.695322,-77.940036,56979,2634 US HIGHWAY 301 SW,WILSON,NC,27893,27893,"2634 US HIGHWAY 301 SW,WILSON,NC,27893"
29.691604,-96.902174,1010,22 N. KESSLER AVENUE,SCHULENBERG,TX,78956,78956,"22 N. KESSLER AVENUE,SCHULENBERG,TX,78956"
0,0,99170686,15010 SOUTH STATE HWY 31,GRETNA,NE,68028,68028,"15010 SOUTH STATE HWY 31,GRETNA,NE,68028"
0,0,79988525,1715 ACADEMY AVE,TOMAH,WI,54660,54660,"1715 ACADEMY AVE,TOMAH,WI,54660"
33.5136982,-93.9481058,606,8300 STATE HIGHWAY 108,TEXARKANA,AR,71854,71854,"8300 STATE HIGHWAY 108,TEXARKANA,AR,71854"
27.9168482,-81.7188673,1128,7990 STATE ROUTE 60,BARTOW,FL,33830,33830,"7990 STATE ROUTE 60,BARTOW,FL,33830"
36.180234,-119.333424,1071,979 EAST PAIGE AVE,TULARE,CA,93274,93274,"979 EAST PAIGE AVE,TULARE,CA,93274"
35.97828,-77.790016,56981,1493 NORTH WESLEYAN BOULEVARD,ROCKY MOUNT,NC,27804,27804,"1493 NORTH WESLEYAN BOULEVARD,ROCKY MOUNT,NC,27804"
33.8901543,-98.4828275,741,2311 JACKSBORO HIGHWAY,WICHITA FALLS,TX,76301,76301,"2311 JACKSBORO HIGHWAY,WICHITA FALLS,TX,76301"
45.9159768,-111.5999101,910,10800 HIGHWAY 287,THREE FORKS,MT,59751,59751,"10800 HIGHWAY 287,THREE FORKS,MT,59751"
35.8078671,-86.3967846,404,2441 SOUTH CHURCH STREET,MURFREESBORO,TN,37127,37127,"2441 SOUTH CHURCH STREET,MURFREESBORO,TN,37127"
41.4029443,-89.4685448,541,2835 N. MAIN STREET,PRINCETON,IL,61356,61356,"2835 N. MAIN STREET,PRINCETON,IL,61356"
34.1194936,-83.7619905,66,5888 HIGHWAY 53,BRASELTON,GA,30517,30517,"5888 HIGHWAY 53,BRASELTON,GA,30517"
32.5450172,-93.5163522,199,490 NORTH ELM STREET,HAUGHTON,LA,71037,71037,"490 NORTH ELM STREET,HAUGHTON,LA,71037"
38.4435533,-81.8307863,243,4304 FIRST AVENUE,NITRO,WV,25143,25143,"4304 FIRST AVENUE,NITRO,WV,25143"
0,0,99170328,1201 WEST MAIN STREET,QUARTZSITE,AZ,85359,85359,"1201 WEST MAIN STREET,QUARTZSITE,AZ,85359"
41.4573866,-88.1922877,473,23841 WEST EAMES STREET,CHANNAHON,IL,60410,60410,"23841 WEST EAMES STREET,CHANNAHON,IL,60410"
41.6442515,-91.1498038,496,2086 ATALISSA ROAD,ATALISSA,IA,52720,52720,"2086 ATALISSA ROAD,ATALISSA,IA,52720"
34.528159,-101.798535,888,2901 W. HIGHWAY 86,TULIA,TX,79088,79088,"2901 W. HIGHWAY 86,TULIA,TX,79088"
38.1178826,-121.3940681,617,15100 NORTH THORNTON RD,LODI,CA,95242,95242,"15100 NORTH THORNTON RD,LODI,CA,95242"
39.6261095,-75.9499097,784,1 CENTER DRIVE,NORTHEAST,MD,21901,21901,"1 CENTER DRIVE,NORTHEAST,MD,21901"
41.460629,-88.2721413,236,301 RIDGE ROAD,MINOOKA,IL,60447,60447,"301 RIDGE ROAD,MINOOKA,IL,60447"
31.659032,-106.2413583,728,1301 HORIZON BLVD,EL PASO,TX,79928,79928,"1301 HORIZON BLVD,EL PASO,TX,79928"
41.508755,-83.755847,56395,8645 WATERVILLE SWANTON ROAD,WATERVILLE,OH,43566,43566,"8645 WATERVILLE SWANTON ROAD,WATERVILLE,OH,43566"
35.684503,-88.777993,57163,2522 CHRISTMASVILLE ROAD,JACKSON,TN,38305,38305,"2522 CHRISTMASVILLE ROAD,JACKSON,TN,38305"
30.4929003,-84.4296487,623,32670 BLUE STAR HWY,MIDWAY,FL,32343,32343,"32670 BLUE STAR HWY,MIDWAY,FL,32343"
33.6826011,-85.2628487,312,882 GEORGIA HIGHWAY 100,TALLAPOOSA,GA,30176,30176,"882 GEORGIA HIGHWAY 100,TALLAPOOSA,GA,30176"
39.6462476,-83.538673,698,9935 SR 41,JEFFERSONVILLE,OH,43128,43128,"9935 SR 41,JEFFERSONVILLE,OH,43128"
39.4413325,-84.3415996,89383,23 NEW GARVER ROAD,MONROE,OH,45050,45050,"23 NEW GARVER ROAD,MONROE,OH,45050"
0,0,99170150,11633 GREENCASTLE PIKE,HAGERSTOWN,MD,21740,21740,"11633 GREENCASTLE PIKE,HAGERSTOWN,MD,21740"
0,0,99170482,4610 BROADWAY,MOUNT VERNON,IL,62864,62864,"4610 BROADWAY,MOUNT VERNON,IL,62864"
30.2128942,-93.3767442,85,2700 RUTH STREET,SULPHUR,LA,70664,70664,"2700 RUTH STREET,SULPHUR,LA,70664"
35.2190348,-85.225886,175,8419 DAYTON PIKE,SODDY DAISY,TN,37379,37379,"8419 DAYTON PIKE,SODDY DAISY,TN,37379"
43.4135,-79.7287,987,2284 WYECROFT ROAD,OAKVILLE,ON,L6L 6M1,L6L 6,"2284 WYECROFT ROAD,OAKVILLE,ON,L6L 6"
34.1512025,-83.6405229,87208,115 SPEEDWAY DRIVE,JEFFERSON,GA,30567,30567,"115 SPEEDWAY DRIVE,JEFFERSON,GA,30567"
0,0,99170330,4142 LOOP 337,NEW BRAUNFELS,TX,78132,78132,"4142 LOOP 337,NEW BRAUNFELS,TX,78132"
42.6494226,-114.4419809,640,5350 HWY 93,JEROME,ID,83338,83338,"5350 HWY 93,JEROME,ID,83338"
34.5588042,-84.9356175,4558,2111 US HIGHWAY 41 NE,CALHOUN,GA,30701,30701,"2111 US HIGHWAY 41 NE,CALHOUN,GA,30701"
41.5203388,-74.1130765,394,239 ROUTE 17K,NEWBURGH,NY,12550,12550,"239 ROUTE 17K,NEWBURGH,NY,12550"
41.492773,-87.512551,58316,630 JOLIET STREET,DYER,IN,46311,46311,"630 JOLIET STREET,DYER,IN,46311"
41.6532934,-88.1257651,81411,1300 WEST NORMANTOWN ROAD,ROMEOVILLE,IL,60446,60446,"1300 WEST NORMANTOWN ROAD,ROMEOVILLE,IL,60446"
32.73917,-103.1635279,8855,3513 NW COUNTY ROAD,HOBBS,NM,88240,88240,"3513 NW COUNTY ROAD,HOBBS,NM,88240"
0,0,99170017,15901 ELEVEN MILE ROAD,BATTLE CREEK,MI,49014,49014,"15901 ELEVEN MILE ROAD,BATTLE CREEK,MI,49014"
0,0,99170495,4126 HIGHWAY 21,BROOKLYN,IA,52211,52211,"4126 HIGHWAY 21,BROOKLYN,IA,52211"
35.158341,-103.7038892,691,2021 S. MOUNTAIN RD,TUCUMCARI,NM,88401,88401,"2021 S. MOUNTAIN RD,TUCUMCARI,NM,88401"
28.8739448,-82.0951375,95,493 EAST STATE ROUTE 44,WILDWOOD,FL,34785,34785,"493 EAST STATE ROUTE 44,WILDWOOD,FL,34785"
35.2802876,-93.0920588,430,215 SR 331 NORTH,RUSSELLVILLE,AR,72802,72802,"215 SR 331 NORTH,RUSSELLVILLE,AR,72802"
37.4656111,-121.1649537,1080,2275 SPERRY AVENUE,PATTERSON,CA,95363,95363,"2275 SPERRY AVENUE,PATTERSON,CA,95363"
36.5817282,-79.3492815,4632,1264 S. BOSTON ROAD,DANVILLE,VA,24540,24540,"1264 S. BOSTON ROAD,DANVILLE,VA,24540"
33.6857553,-84.3146252,331,2605 BOULDERCREST ROAD SE,ATLANTA,GA,30316,30316,"2605 BOULDERCREST ROAD SE,ATLANTA,GA,30316"
40.2409553,-76.4365982,86767,3190 LEBANON ROAD,MANHEIM,PA,17545,17545,"3190 LEBANON ROAD,MANHEIM,PA,17545"
31.9916009,-102.0832543,562,UNKNOWN,MIDLAND,TX,79701,79701,"UNKNOWN,MIDLAND,TX,79701"
35.2385962,-111.822046,180,12500 WEST I-40,BELLEMONT,AZ,86015,86015,"12500 WEST I-40,BELLEMONT,AZ,86015"
0,0,99174619,1318 EAST LEE HIGHWAY,WYTHEVILLE,VA,24382,24382,"1318 EAST LEE HIGHWAY,WYTHEVILLE,VA,24382"
46.3969842,-105.8214729,907,1210 SOUTH HAYNES,MILES CITY,MT,59301,59301,"1210 SOUTH HAYNES,MILES CITY,MT,59301"
0,0,99170671,703 STATE HWY 80,MATTHEWS,MO,63867,63867,"703 STATE HWY 80,MATTHEWS,MO,63867"
40.1705733,-79.7316872,935,122 FITZHENRY ROAD,SMITHTON,PA,15479,15479,"122 FITZHENRY ROAD,SMITHTON,PA,15479"
39.138946,-94.555859,9638,1639 TANEY,NORTH KANSAS CITY,MO,64116,64116,"1639 TANEY,NORTH KANSAS CITY,MO,64116"
36.9754424,-84.1076353,231,249 WEST CUMBERLAND GAP PARKWAY,CORBIN,KY,40701,40701,"249 WEST CUMBERLAND GAP PARKWAY,CORBIN,KY,40701"
34.9945427,-78.1297078,6996,2574 W NC HIGHWAY 24,WARSAW,NC,28398,28398,"2574 W NC HIGHWAY 24,WARSAW,NC,28398"
42.7814304,-74.0288877,494,1128 DUANESBURG ROAD,ROTTERDAM,NY,12306,12306,"1128 DUANESBURG ROAD,ROTTERDAM,NY,12306"
30.5162908,-83.058748,500,8067 W FL-6,JASPER,FL,32052,32052,"8067 W FL-6,JASPER,FL,32052"
31.9594892,-83.7467725,416,2201 EAST 16 AVENUE,CORDELE,GA,31015,31015,"2201 EAST 16 AVENUE,CORDELE,GA,31015"
33.4611674,-112.2058875,611,6700 WEST LATHAM STREET,PHOENIX,AZ,85043,85043,"6700 WEST LATHAM STREET,PHOENIX,AZ,85043"
41.2260506,-80.4511874,82907,579 SOUTH HERMITAGE ROAD,HERMITAGE,PA,16148,16148,"579 SOUTH HERMITAGE ROAD,HERMITAGE,PA,16148"
37.3108667,-77.3915178,384,2126 RUFFIN MILL ROAD,COLONIAL HEIGHTS,VA,23834,23834,"2126 RUFFIN MILL ROAD,COLONIAL HEIGHTS,VA,23834"
41.117366,-81.475888,64750,1189 BUCHHOLZER BLVD.,CUYAHOGA FALLS,OH,44221,44221,"1189 BUCHHOLZER BLVD.,CUYAHOGA FALLS,OH,44221"
41.4029443,-89.4685448,90037,2835 N. MAIN STREET,PRINCETON,IL,61356,61356,"2835 N. MAIN STREET,PRINCETON,IL,61356"
0,0,99170740,204 SOUTH WALLER AVE,BROOKSHIRE,TX,77423,77423,"204 SOUTH WALLER AVE,BROOKSHIRE,TX,77423"
0,0,79988604,3000 SOUTH SHELBY ST,INDIANAPOLIS,IN,46227,46227,"3000 SOUTH SHELBY ST,INDIANAPOLIS,IN,46227"
30.012883,-97.89129,40583,6200 JACK C. HAYS TRAIL,KYLE,TX,78640,78640,"6200 JACK C. HAYS TRAIL,KYLE,TX,78640"
31.851678,-81.579486,64519,801-A EAST GENERAL STEWART WAY,HINESVILLE,GA,31313,31313,"801-A EAST GENERAL STEWART WAY,HINESVILLE,GA,31313"
33.7190125,-85.0291971,417,635 CARROLLTON STREET,TEMPLE,GA,30179,30179,"635 CARROLLTON STREET,TEMPLE,GA,30179"
0,0,99170171,503 N. OAKWOOD STREET,OAKWOOD,IL,61858,61858,"503 N. OAKWOOD STREET,OAKWOOD,IL,61858"
40.834367,-83.963977,457,427 EAST MAIN STREET,BEAVER DAM,OH,45808,45808,"427 EAST MAIN STREET,BEAVER DAM,OH,45808"
35.3185759,-78.5750899,900,65 SADLER ROAD,DUNN,NC,28334,28334,"65 SADLER ROAD,DUNN,NC,28334"
35.5953297,-97.4368328,704,4801 NE 122ND ST.,EDMOND,OK,73013,73013,"4801 NE 122ND ST.,EDMOND,OK,73013"
35.219685,-114.0075362,610,3300 E ANDY DEVINE AVE,KINGMAN,AZ,86401,86401,"3300 E ANDY DEVINE AVE,KINGMAN,AZ,86401"
41.646,-87.4572,9605,3600 S. MICHIGAN AVE,EAST CHICAGO,IN,46312,46312,"3600 S. MICHIGAN AVE,EAST CHICAGO,IN,46312"
37.0714074,-88.1235453,890,2299 US HWY 62W,KUTTAWA,KY,42055,42055,"2299 US HWY 62W,KUTTAWA,KY,42055"
34.3959959,-103.152634,1118,4100 MABRY DRIVE,CLOVIS,NM,88101,88101,"4100 MABRY DRIVE,CLOVIS,NM,88101"
0,0,122900,5508 LONAS DR,KNOXVILLE,TN,37919,37919,"5508 LONAS DR,KNOXVILLE,TN,37919"
0,0,99170318,4607 SOUTH HARDING STREET,INDIANAPOLIS,IN,46217,46217,"4607 SOUTH HARDING STREET,INDIANAPOLIS,IN,46217"
41.3143216,-75.7551742,370,417 ROUTE 315,PITTSTON,PA,18640,18640,"417 ROUTE 315,PITTSTON,PA,18640"
41.1398517,-80.7192765,281,2786 SALT SPRINGS ROAD,GIRARD,OH,44420,44420,"2786 SALT SPRINGS ROAD,GIRARD,OH,44420"
40.1229786,-87.4506426,339,16502 NORTH STATE ROAD 63,COVINGTON,IN,47932,47932,"16502 NORTH STATE ROAD 63,COVINGTON,IN,47932"
27.266705,-80.285682,68150,10900 S. US HWY. #1,PORT ST. LUCIE,FL,34952,34952,"10900 S. US HWY. #1,PORT ST. LUCIE,FL,34952"
39.4120402,-84.149547,552,3140 OH-350,LEBANON,OH,45036,45036,"3140 OH-350,LEBANON,OH,45036"
41.105673,-81.347641,53632,4261 STATE ROUTE 43,BRIMFIELD,OH,44240,44240,"4261 STATE ROUTE 43,BRIMFIELD,OH,44240"
48.22387,-101.350209,550,3800 HIGHWAY 2 AND 52 W,MINOT,ND,58701,58701,"3800 HIGHWAY 2 AND 52 W,MINOT,ND,58701"
44.6356233,-70.1539947,952,507 WILTON RD,FARMINGTON,ME,4938,4938,"507 WILTON RD,FARMINGTON,ME,4938"
43.0072502,-83.0725856,88772,1988 SOUTH CEDAR STREET,IMLAY CITY,MI,48444,48444,"1988 SOUTH CEDAR STREET,IMLAY CITY,MI,48444"
41.559938,-87.354705,53991,3201 GRANT STREET,GARY,IN,46408,46408,"3201 GRANT STREET,GARY,IN,46408"
40.460977,-109.5294274,161,350 NORTH VERNAL AVENUE,VERNAL,UT,84078,84078,"350 NORTH VERNAL AVENUE,VERNAL,UT,84078"
46.833604,-96.844738,685,3150 39TH ST SW SUITE A,FARGO,ND,58104,58104,"3150 39TH ST SW SUITE A,FARGO,ND,58104"
0,0,9656,500 IRELAND DR,SPARKS,NV,89434,89434,"500 IRELAND DR,SPARKS,NV,89434"
0,0,99170642,140 RACEHORSE DR.,ALORTON,IL,62207,62207,"140 RACEHORSE DR.,ALORTON,IL,62207"
33.966034,-81.0792947,338,3008 HIGHWAY 321,CAYCE,SC,29033,29033,"3008 HIGHWAY 321,CAYCE,SC,29033"
29.780082,-95.9522831,740,204 SOUTH WALLER AVE,BROOKSHIRE,TX,77423,77423,"204 SOUTH WALLER AVE,BROOKSHIRE,TX,77423"
37.7882285,-121.2888094,3827,1262 EAST MADRUGA ROAD,LATHROP,CA,95330,95330,"1262 EAST MADRUGA ROAD,LATHROP,CA,95330"
30.371514,-81.764116,1047,4075 JONES BRANCH ROAD,JACKSONVILLE,FL,32219,32219,"4075 JONES BRANCH ROAD,JACKSONVILLE,FL,32219"
0,0,79988522,75 SE 6TH AVENUE,ONTARIO,OR,97914,97914,"75 SE 6TH AVENUE,ONTARIO,OR,97914"
35.192603,-97.424781,41459,2556 CLASSEN BLVD,NORMAN,OK,73071,73071,"2556 CLASSEN BLVD,NORMAN,OK,73071"
45.2975453,-118.0435771,934,63276 OREGON 203,LAGRANDE,OR,97850,97850,"63276 OREGON 203,LAGRANDE,OR,97850"
32.580022,-83.696924,60920,3009 RUSSELL PARKWAY,WARNER ROBINS,GA,31088,31088,"3009 RUSSELL PARKWAY,WARNER ROBINS,GA,31088"
36.635905,-82.128158,66518,13249 LEE HIGHWAY,BRISTOL,VA,24202,24202,"13249 LEE HIGHWAY,BRISTOL,VA,24202"
0,0,99171096,1101 FRIDAY ROAD,COCOA,FL,32926,32926,"1101 FRIDAY ROAD,COCOA,FL,32926"
34.9041017,-116.8872892,1272,35858 GHOST TOWN ROAD,YERMO,CA,92398,92398,"35858 GHOST TOWN ROAD,YERMO,CA,92398"
31.613348,-84.17442,64517,2586 N SLAPPEY BLVD,ALBANY,GA,31701,31701,"2586 N SLAPPEY BLVD,ALBANY,GA,31701"
35.9439,-84.0033,9501,5508 LONAS DRIVE,KNOXVILLE,TN,37909,37909,"5508 LONAS DRIVE,KNOXVILLE,TN,37909"
33.905218,-102.326884,10152,2310 HALL AVE,LITLEFIELD,TX,79339,79339,"2310 HALL AVE,LITLEFIELD,TX,79339"
39.734414,-86.06449,56131,5959 SOUTHEASTERN AVENUE,INDIANAPOLIS,IN,46203,46203,"5959 SOUTHEASTERN AVENUE,INDIANAPOLIS,IN,46203"
45.6694129,-120.8349037,195,91485 BIGGS RUFUS HIGHWAY,WASCO,OR,97065,97065,"91485 BIGGS RUFUS HIGHWAY,WASCO,OR,97065"
0,0,99170200,5725 CA-58,BORON,CA,93516,93516,"5725 CA-58,BORON,CA,93516"
27.935107,-82.31708,66403,2021 BRANDON BLVD W.,BRANDON,FL,33511,33511,"2021 BRANDON BLVD W.,BRANDON,FL,33511"
28.0097683,-82.3031612,625,11555 EAST SLIGH AVE.,SEFFNER,FL,33584,33584,"11555 EAST SLIGH AVE.,SEFFNER,FL,33584"
40.7262614,-111.9159907,746,2025 S 900 W,SALT LAKE CITY,UT,84119,84119,"2025 S 900 W,SALT LAKE CITY,UT,84119"
39.255445,-81.5535677,89381,415 DIVISION STREET,PARKERSBURG,WV,26101,26101,"415 DIVISION STREET,PARKERSBURG,WV,26101"
34.211,-101.7296,66812,3101 QUINCY ST,PLAINVIEW,TX,79072-1951,79072,"3101 QUINCY ST,PLAINVIEW,TX,79072"
